YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 01 07 02 00 357  3.1  4.7  0.93  6.25  4.60  40 1025.2  17.6  21.9   0.3 99.0 99.00
2006 01 07 03 00   3  4.0  4.8  0.88  5.56  4.58  29 1025.1  18.0  21.9   1.6 99.0 99.00
2006 01 07 04 00 350  3.3  4.4  0.76  5.00  4.50  24 1025.2  18.3  21.9  -0.8 99.0 99.00
2006 01 07 05 00   2  1.3  2.2  0.63  5.88  4.43  47 1025.1  18.3  21.9  -0.2 99.0 99.00
2006 01 07 06 00 216  0.2  0.9  0.59  4.76  4.39  38 1024.5  18.1  21.9  -0.7 99.0 99.00
2006 01 07 07 00 287  0.5  1.5  0.61  5.26  4.50  39 1024.2  18.3  21.9   1.4 99.0 99.00
2006 01 07 08 00 254  1.3  2.3  0.61  6.67  4.65  65 1023.7  18.3  21.9   2.0 99.0 99.00
2006 01 07 09 00 222  1.5  3.0  0.59  6.25  4.70  67 1023.6  18.3  21.9   1.5 99.0 99.00
2006 01 07 10 00 191  2.3  3.3  0.56  5.88  4.66  71 1023.2  18.5  21.9   0.6 99.0 99.00
2006 01 07 11 00 218  3.5  5.1  0.56  6.25  4.76  62 1022.7  18.7  21.9   2.8 99.0 99.00
2006 01 07 12 00 220  3.8  5.5  0.52  5.26  4.73  56 1022.8  18.0  21.9 999.0 99.0 99.00
2006 01 07 13 00 210  4.4  5.4  0.54  5.00  4.48  58 1023.3  18.0  21.9   8.8 99.0 99.00
2006 01 07 14 00 218  4.7  6.1  0.57  5.56  4.14  71 1023.6  18.0  21.9   9.7 99.0 99.00
2006 01 07 15 00 205  5.3  6.7  0.57  5.56  4.06  72 1024.0  18.3  21.9   7.9 99.0 99.00
2006 01 07 16 00 218  6.0  7.5  0.54  5.00  3.87  57 1024.3  18.0  21.9  11.3 99.0 99.00
2006 01 07 17 00 208  6.0  7.5  0.57  3.33  3.64 242 1024.2  18.1  21.9   9.5 99.0 99.00
2006 01 07 18 00 201  6.3  7.8  0.60  3.23  3.60 230 1023.4  18.8  21.9   8.6 99.0 99.00
2006 01 07 19 00 193  6.4  7.6  0.63  3.33  3.58 231 1021.9  18.8  21.9   7.9 99.0 99.00
2006 01 07 20 00 183  7.2  8.6  0.64  3.57  3.54 229 1020.6  19.1  21.9   6.1 99.0 99.00
2006 01 07 21 00 177  7.8  9.2  0.63  3.57  3.45 223 1019.7  19.6  22.0   5.9 99.0 99.00
2006 01 07 22 00 182  7.3  8.8  0.66  3.70  3.54 215 1019.7  19.9  22.2   5.9 99.0 99.00
2006 01 07 23 00 185  7.5  9.2  0.67  3.70  3.51 210 1019.6  19.7  22.2  12.0 99.0 99.00
2006 01 08 00 00 180  8.1 10.3  0.74  3.70  3.56 207 1019.6  19.8  22.2   9.5 99.0 99.00
2006 01 08 01 00 164  8.5 11.0  0.81  4.00  3.60 201 1019.3  20.0  22.2   9.7 99.0 99.00
2006 01 08 02 00 166  9.3 11.4  0.84  4.00  3.59 197 1019.2  20.4  22.2   9.2 99.0 99.00
2006 01 08 03 00 170  9.7 11.4  1.03  4.17  3.72 195 1019.3  20.4  22.2   9.3 99.0 99.00
2006 01 08 04 00 169  9.2 10.7  0.96  4.35  3.75 188 1019.0  20.3  22.3   9.4 99.0 99.00
2006 01 08 05 00 170  9.6 11.8  1.14  4.55  3.91 189 1018.8  20.4  22.3  11.2 99.0 99.00
2006 01 08 06 00 175 10.6 12.8  1.31  4.76  4.14 182 1018.0  20.4  22.3  10.7 99.0 99.00
2006 01 08 07 00 175 11.3 13.5  1.48  5.00  4.24 179 1017.4  20.3  22.3  11.2 99.0 99.00
2006 01 08 08 00 180 11.3 14.1  1.46  5.26  4.32 179 1016.6  20.4  22.5  12.2 99.0 99.00
2006 01 08 09 00 182 11.3 13.3  1.66  5.26  4.52 175 1016.4  20.3  22.7  12.2 99.0 99.00
2006 01 08 10 00 185 11.4 14.4  1.59  5.56  4.41 177 1016.2  20.4  22.7  12.2 99.0 99.00
2006 01 08 11 00 183 11.4 14.6  1.73  5.56  4.59 181 1015.3  20.4  22.7  14.4 99.0 99.00
2006 01 08 12 00 173 12.0 13.9  1.86  5.88  4.67 186 1014.6  20.5  22.7  13.5 99.0 99.00
2006 01 08 13 00 173 12.1 14.6  1.89  5.88  4.83 181 1014.8  20.7  22.7  13.6 99.0 99.00
2006 01 08 14 00 178 12.5 14.9  2.14  6.25  5.00 178 1015.5  20.8  22.6  13.8 99.0 99.00
2006 01 08 15 00 178 12.3 14.9  2.12  6.25  4.94 183 1015.8  21.1  22.2  14.5 99.0 99.00
2006 01 08 16 00 176 12.7 15.4  2.29  6.25  5.06 185 1016.0  21.2  22.2  14.9 99.0 99.00
2006 01 08 17 00 180 11.9 14.7  2.33  6.25  5.14 183 1016.1  21.4  22.2  15.6 99.0 99.00
2006 01 08 18 00 182 11.6 14.2  2.47  6.67  5.27 186 1015.4  21.4  22.2  15.1 99.0 99.00
2006 01 08 19 00 185 11.5 14.2  2.40  7.14  5.32 188 1014.2  21.4  22.0  15.1 99.0 99.00
2006 01 08 20 00 178 12.0 14.6  2.31  7.14  5.28 185 1013.0  21.5  22.0  15.2 99.0 99.00
2006 01 08 21 00 177 11.6 13.9  2.56  7.14  5.38 190 1012.7  21.9  21.9  16.2 99.0 99.00
2006 01 08 23 00 172 10.8 13.0  2.46  7.69  5.53 190 1013.1  22.2  21.9  15.9 99.0 99.00
2006 01 09 00 00 172 10.2 12.5  2.18  7.14  5.26 188 1013.3  22.2  22.0  16.7 99.0 99.00
2006 01 09 01 00 172 11.0 13.6  2.42  7.14  5.29 185 1013.5  22.2  22.2  16.2 99.0 99.00
2006 01 09 02 00 173 10.8 12.9  2.23  7.14  5.20 177 1014.3  22.2  22.2  16.5 99.0 99.00
2006 01 09 03 00 166 11.5 13.9  2.36  7.14  5.35 183 1014.8  22.2  22.2  16.6 99.0 99.00
2006 01 09 04 00 167 11.3 13.9  2.16  7.14  5.32 182 1015.6  22.2  22.2  16.4 99.0 99.00
2006 01 09 05 00 169 12.0 14.2  2.32  7.69  5.27 178 1015.8  22.7  22.2  16.7 99.0 99.00
