#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 08 10 50 360 12.5 17.2  3.27  8.33  6.01  40 1029.0   5.3  19.5   1.6 99.0 99.00
2010 01 08 11 50 360 12.6 16.7  3.30  9.09  5.93  47 1028.8   5.5  19.5   1.7 99.0 99.00
2010 01 08 12 50   4 12.3 15.7  3.28  8.33  6.08  34 1030.1   5.2  19.5   1.9 99.0 99.00
2010 01 08 13 50 354 11.6 15.9  3.30  9.09  6.18  47 1031.0   5.0  19.5   1.4 99.0 99.00
2010 01 08 14 50 353 11.7 15.1  3.46  9.09  6.22  50 1031.8   4.6  19.5   0.8 99.0 99.00
2010 01 08 15 50 346 11.1 14.3  3.42  8.33  6.13  38 1033.0   4.5  19.5   0.8 99.0 99.00
2010 01 08 16 50 355 11.3 15.4  3.10  9.09  6.26  53 1033.1   4.3  19.5  -0.7 99.0 99.00
2010 01 08 17 50 347 10.8 14.3  3.11  8.33  6.13  42 1033.2   4.1  19.5  -0.1 99.0 99.00
2010 01 08 18 50 339 11.1 14.7  3.10  9.09  6.20  49 1032.0   4.0  19.6  -0.1 99.0 99.00
2010 01 08 19 50 346  9.9 14.6  2.71  8.33  5.91  54 1031.6   4.0  19.6  -0.6 99.0 99.00
2010 01 08 20 50 339  9.9 13.9  3.00  9.09  6.29  55 1031.3   4.0  19.6  -0.7 99.0 99.00
2010 01 08 21 50 342  9.4 12.8  3.07  9.09  6.27  60 1031.3   4.7  19.6  -0.9 99.0 99.00
2010 01 08 22 50 344  9.1 12.9  2.55  9.09  5.87  57 1031.4   4.7  19.6  -0.7 99.0 99.00
2010 01 08 23 50 347  8.7 12.1  2.68  9.09  5.96  57 1031.7   4.6  19.6  -3.5 99.0 99.00
2010 01 09 00 50 342  9.4 13.1  2.82  9.09  6.21  56 1032.2   5.1  19.6  -0.8 99.0 99.00
2010 01 09 01 50 341  9.8 12.4  2.49  8.33  5.84  52 1032.8   5.2  19.6  -1.7 99.0 99.00
2010 01 09 02 50 354 10.1 13.3  2.48  7.69  5.52  42 1033.1   5.0  19.6  -1.1 99.0 99.00
2010 01 09 03 50 350 10.3 14.0  2.33  8.33  5.50  56 1033.5   5.0  19.6  -1.7 99.0 99.00
2010 01 09 04 50 345 10.6 12.9  2.35  8.33  5.41  56 1033.6   4.7  19.6  -1.7 99.0 99.00
2010 01 09 05 50 349 10.4 13.8  2.32  6.25  5.32  26 1033.3   4.5  19.6  -1.3 99.0 99.00
2010 01 09 06 50 355 10.6 14.8  2.49  7.69  5.50  51 1032.9   4.6  19.6  -1.4 99.0 99.00
