#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 01 08 06 00 323 12.1 15.0  3.09 12.90  6.70 262 1019.0  11.8  12.1 999.0 99.0 99.00
2008 01 08 07 00 319 10.6 14.1  3.16 13.79  6.82 277 1019.5  11.9  12.1 999.0 99.0 99.00
2008 01 08 08 00 337  9.5 11.4  2.93 12.90  6.79 265 1020.7  11.9  12.1 999.0 99.0 99.00
2008 01 08 09 00 332  9.8 12.0  3.09 12.90  6.96 270 1019.9  11.8  12.3 999.0 99.0 99.00
2008 01 08 10 00 335  8.1  9.9  3.08 10.81  7.06 261 1020.4  11.9  12.7 999.0 99.0 99.00
2008 01 08 11 00 334  8.4 10.5  2.88 12.12  7.04 264 1020.7  12.1  12.8 999.0 99.0 99.00
2008 01 08 12 00 353  6.2  7.8  3.07 12.90  7.77 279 1020.6  11.8  12.7 999.0 99.0 99.00
2008 01 08 13 00 346  5.3  6.8  2.83 12.12  7.86 285 1020.8  11.9  12.7 999.0 99.0 99.00
2008 01 08 14 00   6  4.0  4.7  2.92 12.12  8.26 282 1021.5  12.2  12.8 999.0 99.0 99.00
2008 01 08 15 00 332  5.0  6.3  3.03 12.12  8.51 292 1022.0  12.1  12.9 999.0 99.0 99.00
2008 01 08 16 00 352  5.3  6.4  2.76 12.12  8.08 277 1022.2  11.9  12.9 999.0 99.0 99.00
2008 01 08 17 00 354  4.3  5.9  2.90 12.12  8.31 296 1022.7  12.1  12.9 999.0 99.0 99.00
2008 01 08 18 00 339  2.8  3.7  2.97 11.43  8.86 312 1022.9  12.1  13.0 999.0 99.0 99.00
2008 01 08 19 00 323  6.2  7.3  2.79 12.90  8.35 302 1023.3  12.0  13.0 999.0 99.0 99.00
2008 01 08 20 00 318  7.9  9.4  2.60 12.90  8.36 278 1022.8  11.7  13.1 999.0 99.0 99.00
2008 01 08 21 00 332  5.4  6.8  2.65 12.12  8.26 273 1022.1  11.7  13.1 999.0 99.0 99.00
2008 01 08 22 00 322  6.6  8.1  2.36 13.79  7.84 288 1022.4  11.7  13.1 999.0 99.0 99.00
2008 01 08 23 00 318  6.3  7.6  2.33 12.12  7.73 262 1022.2  11.6  13.1 999.0 99.0 99.00
2008 01 09 00 00 326  4.7  5.8  2.46 13.79  8.16 302 1021.8  11.6  13.1 999.0 99.0 99.00
2008 01 09 01 00 305  4.3  5.7  2.31 12.12  8.28 294 1021.6  11.6  13.0 999.0 99.0 99.00
2008 01 09 02 00 295  4.6  6.1  2.32 12.90  8.53 297 1022.0  11.7  13.0 999.0 99.0 99.00
2008 01 09 03 00 286  4.6  6.0  2.09 13.79  8.41 300 1021.9  11.9  13.0 999.0 99.0 99.00
2008 01 09 04 00 274  4.9  5.9  2.05 11.43  8.40 293 1021.7  11.8  13.0 999.0 99.0 99.00
2008 01 09 05 00 274  4.4  5.5  2.23 12.90  8.71 298 1021.7  12.0  13.0 999.0 99.0 99.00
2008 01 09 06 00 269  3.6  4.5  2.31 12.12  8.86 278 1022.2  12.2  13.0 999.0 99.0 99.00
2008 01 09 07 00 265  2.2  3.1  2.16 12.12  8.65 279 1022.2  11.5  13.0 999.0 99.0 99.00
2008 01 09 08 00 216  2.6  3.1  2.08 12.12  9.04 307 1021.9  11.2  13.0 999.0 99.0 99.00
2008 01 09 09 00 208  4.5  5.4  2.04 12.12  8.88 322 1021.3  11.6  13.0 999.0 99.0 99.00
2008 01 09 10 00 218  5.1  6.1  2.19 12.12  9.39 318 1021.0  11.9  13.0 999.0 99.0 99.00
2008 01 09 11 00 244  4.7  5.6  2.12 11.43  8.90 319 1020.8  12.3  13.0 999.0 99.0 99.00
2008 01 09 12 00 307  7.0  8.5  1.99 11.43  8.70 307 1020.2  11.9  13.1 999.0 99.0 99.00
2008 01 09 13 00 317  6.6  9.4  2.06 11.43  8.26 300 1019.9  12.4  13.1 999.0 99.0 99.00
2008 01 09 14 00 313  6.2  7.4  1.95 12.12  7.75 294 1020.2  11.4  13.1 999.0 99.0 99.00
2008 01 09 15 00 334  5.6  7.2  1.77 12.90  7.38 298 1020.3  12.5  13.1 999.0 99.0 99.00
2008 01 09 16 00 334  6.3  8.2  1.85 12.90  7.33 291 1020.5  12.2  13.1 999.0 99.0 99.00
2008 01 09 17 00 338  6.8  8.4  1.92 12.90  7.20 284 1021.2  12.2  13.1 999.0 99.0 99.00
2008 01 09 18 00 330  6.3  7.9  1.83 12.12  6.98 284 1021.8  12.2  13.1 999.0 99.0 99.00
2008 01 09 19 00 327  7.2  8.9  1.96 12.12  7.16 271 1021.9  12.4  13.2 999.0 99.0 99.00
2008 01 09 20 00 331  8.6 10.8  1.82 13.79  6.25 286 1021.4  12.3  13.2 999.0 99.0 99.00
2008 01 09 21 00 337  9.4 10.9  2.07 11.43  6.38 274 1020.7  12.3  13.2 999.0 99.0 99.00
2008 01 09 22 00 336  8.8 11.1  2.21 12.90  6.03 274 1020.8  12.3  13.2 999.0 99.0 99.00
2008 01 09 23 00 324 10.4 12.3  2.29 12.90  6.14 284 1020.1  12.2  13.2 999.0 99.0 99.00
2008 01 10 00 00 332  7.3  9.1  2.22 12.12  6.06 278 1020.2  12.3  13.2 999.0 99.0 99.00
2008 01 10 01 00 324  9.6 11.4  2.32 12.90  6.27 290 1020.2  12.6  13.3 999.0 99.0 99.00
2008 01 10 02 00 324 11.9 13.9  2.33 10.81  6.18 285 1019.7  12.4  13.3 999.0 99.0 99.00
2008 01 10 03 00 325 10.9 12.8  2.64 12.12  6.65 305 1019.5  12.4  13.3 999.0 99.0 99.00
2008 01 10 04 00 329 10.1 12.7  2.68 11.43  6.92 283 1020.2  12.4  13.3 999.0 99.0 99.00
2008 01 10 05 00 333  9.2 11.0  2.70 10.81  6.79 285 1020.4  12.4  13.2 999.0 99.0 99.00
2008 01 10 06 00 335 10.4 12.6  2.93 11.43  7.17 282 1019.7  12.6  13.2 999.0 99.0 99.00
