#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 05 31 22 00  51  4.8  5.6  0.84  7.69  4.69  67 1010.7  27.6  28.2 999.0 99.0 99.00
2007 05 31 23 00  46  5.3  6.3  1.04  8.33  5.35  62 1010.6  27.3  28.1 999.0 99.0 99.00
2007 06 01 00 00  49  5.4  6.4  1.23  8.33  5.83  59 1010.9  27.2  28.1 999.0 99.0 99.00
2007 06 01 01 00  39  5.6  6.5  1.43  8.33  5.94  61 1011.1  27.2  28.1 999.0 99.0 99.00
2007 06 01 02 00  53  5.8  6.8  1.43  8.33  6.25  64 1011.7  27.1  28.0 999.0 99.0 99.00
2007 06 01 03 00  53  6.3  7.7  1.34  8.33  5.96  65 1012.1  27.2  27.9 999.0 99.0 99.00
2007 06 01 04 00  52  7.3  8.4  1.33  8.33  5.77  64 1012.9  27.4  27.9 999.0 99.0 99.00
2007 06 01 05 00  42  7.6  8.9  1.35  7.69  5.73  64 1012.8  27.5  27.9 999.0 99.0 99.00
2007 06 01 06 00  51  6.4  7.5  1.37  7.69  5.29  67 1012.4  27.2  27.9 999.0 99.0 99.00
2007 06 01 07 00  52  4.9  6.3  1.36  7.69  5.10  67 1011.6  27.1  27.8 999.0 99.0 99.00
2007 06 01 08 00  52  3.9  4.9  1.32  7.69  5.24  67 1011.1  26.9  27.8 999.0 99.0 99.00
2007 06 01 09 00  50  3.2  4.1  1.29  7.69  5.20  67 1010.7  26.9  27.8 999.0 99.0 99.00
2007 06 01 10 00  31  2.4  3.4  1.23  7.14  5.14  71 1010.3  26.8  27.8 999.0 99.0 99.00
