#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 04 01 17 50 255  3.8  4.6  2.22 12.90  9.00 302 1011.3  14.7  14.8 999.0 99.0 99.00
2011 04 01 18 50 260  3.9  4.8  2.52 12.90  9.14 298 1011.3  14.9  14.9 999.0 99.0 99.00
2011 04 01 19 50 286  4.2  5.5  2.45 12.12  9.28 301 1011.2  14.9  15.0 999.0 99.0 99.00
2011 04 01 20 50 262  4.9  5.8  2.44 12.90  8.85 306 1011.0  15.0  15.2 999.0 99.0 99.00
2011 04 01 21 50 261  5.0  6.4  2.65 19.05  9.58 285 1010.3  15.1  15.2 999.0 99.0 99.00
2011 04 01 22 50 272  5.5  6.8  2.79 19.05 10.05 305 1010.0  15.2  15.2 999.0 99.0 99.00
2011 04 01 23 50 272  6.8  7.9  2.66 19.05 10.17 305 1010.0  15.1  15.1 999.0 99.0 99.00
2011 04 02 00 50 266  7.7  9.6  2.78 19.05 10.01 301 1010.0  14.4  15.0 999.0 99.0 99.00
2011 04 02 01 50 268  7.2  8.5 99.00 99.00 99.00 999 1010.0  14.0  15.0 999.0 99.0 99.00
2011 04 02 02 50 282  6.6  8.5 99.00 99.00 99.00 999 1010.2  13.6  14.9 999.0 99.0 99.00
2011 04 02 03 50 281  4.9  6.7  2.44 17.39  8.93 302 1010.4  13.3  14.7 999.0 99.0 99.00
2011 04 02 04 50 261  5.7  7.2  3.15 19.05 11.11 312 1011.1  13.1  14.7 999.0 99.0 99.00
2011 04 02 05 50 255  7.1  8.4  3.17 17.39 10.48 307 1011.5  13.0  14.7 999.0 99.0 99.00
2011 04 02 06 50 270  4.4  5.9  3.00 17.39 10.08 310 1011.4  12.8  14.7 999.0 99.0 99.00
2011 04 02 07 50 250  5.3  6.8  2.87 17.39  9.60 310 1011.8  13.1  14.7 999.0 99.0 99.00
