#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 09 27 06 00 153  5.9  6.8  1.17  6.67  5.55  68 1017.4  28.2  28.5  24.0 99.0 99.00
2007 09 27 07 00 150  5.9  6.4  1.23  7.14  5.40  77 1016.9  28.1  28.5  24.1 99.0 99.00
2007 09 27 08 00 155  5.9  6.8  1.25  6.67  5.32  66 1016.3  28.0  28.5  24.0 99.0 99.00
2007 09 27 09 00 155  5.7  6.8  1.27  6.25  5.53  68 1016.3  28.0  28.4  24.3 99.0 99.00
2007 09 27 10 00 147  6.0  7.7  1.28  7.14  5.51  82 1016.6  28.0  28.4  24.5 99.0 99.00
2007 09 27 11 00 146  5.6  6.8  1.22  9.09  5.70  69 1017.1  28.0  28.4  24.5 99.0 99.00
2007 09 27 12 00 142  6.2  7.3  1.22  7.14  5.45  74 1017.4  28.2  28.4  24.6 99.0 99.00
2007 09 27 13 00 145  5.4  6.1  1.23  8.33  5.39  83 1017.4  28.5  28.4  24.8 99.0 99.00
2007 09 27 14 00 139  5.0  5.9  1.17  6.67  5.34  76 1017.5  28.4  28.4  25.0 99.0 99.00
2007 09 27 15 00 132  5.0  5.8  1.20  6.67  5.42  82 1017.7  28.7  28.5  25.3 99.0 99.00
2007 09 27 16 00 142  4.6  5.9  1.24  6.67  5.36  75 1017.5  28.6  28.6  25.6 99.0 99.00
2007 09 27 17 00 147  4.5  5.5  1.18  7.14  5.58  74 1016.9  28.8  28.7  25.7 99.0 99.00
2007 09 27 18 00 160  4.6  5.4  1.18  8.33  5.32  95 1016.5  28.3  28.7  25.6 99.0 99.00
2007 09 27 19 00 154  5.9  7.2  1.24  6.67  5.22  66 1015.9  28.4  28.7  25.5 99.0 99.00
2007 09 27 20 00 158  7.2  8.2  1.21  8.33  5.19  71 1015.6  28.4  28.6  25.1 99.0 99.00
2007 09 27 21 00 162  7.3  8.7  1.28  7.14  5.04  77 1015.3  28.6  28.6  25.8 99.0 99.00
2007 09 27 22 00 166  8.1  9.3  1.29  9.09  4.82  75 1015.8  28.7  28.5  25.3 99.0 99.00
2007 09 27 23 00 165  8.8 10.1  1.68  7.14  5.50  86 1015.7  28.6  28.5  25.1 99.0 99.00
2007 09 28 00 00 161  7.5  9.1  1.56  7.14  5.24  88 1016.4  28.6  28.5  25.2 99.0 99.00
2007 09 28 01 00 217 11.1 13.5  1.69  7.14  5.34  81 1017.4  25.6  28.5  22.2 99.0 99.00
2007 09 28 02 00 174  4.8  5.9  1.60  7.14  4.99  85 1017.5  25.2  28.4  23.5 99.0 99.00
2007 09 28 03 00 149  4.3  4.9  1.53  9.09  5.22  90 1017.2  27.1  28.4  23.3 99.0 99.00
2007 09 28 04 00 144  8.0  9.2  1.46  6.67  5.16  68 1017.1  28.2  28.4  24.8 99.0 99.00
2007 09 28 05 00 156  7.6  8.9  1.49  8.33  4.88  99 1017.0  28.2  28.4  25.3 99.0 99.00
2007 09 28 06 00 158  8.8 10.4  1.49  7.69  4.78  95 1016.7  28.4  28.4  24.8 99.0 99.00
2007 09 28 07 00 165  7.8  8.8  1.59  6.67  4.77 103 1016.5  28.1  28.4  24.0 99.0 99.00
2007 09 28 08 00 170  6.6  7.9  1.53  7.69  4.77 104 1016.6  28.0  28.4  23.8 99.0 99.00
2007 09 28 09 00 166  5.2  6.0  1.47  7.14  4.97  98 1016.5  28.0  28.4  25.0 99.0 99.00
2007 09 28 10 00 160  5.4  6.1  1.36  8.33  4.96 113 1016.5  28.3  28.4  24.3 99.0 99.00
2007 09 28 11 00 154  6.0  7.1  1.40  5.88  4.92 111 1016.7  28.1  28.4  24.9 99.0 99.00
2007 09 28 12 00 163  6.9  8.1  1.28  7.69  4.89 104 1017.3  28.2  28.4  24.5 99.0 99.00
2007 09 28 13 00 188  5.5  6.3  1.28  6.67  4.90 108 1017.6  27.7  28.3  23.9 99.0 99.00
2007 09 28 14 00 158  4.0  4.8  1.35  5.88  5.00 105 1018.3  28.5  28.4  24.4 99.0 99.00
2007 09 28 15 00 155  5.6  6.2  1.24  6.67  5.06 115 1018.5  28.7  28.5  24.5 99.0 99.00
2007 09 28 16 00 200  4.4  8.2  1.18  7.14  5.13 104 1018.8  28.4  28.6  24.8 99.0 99.00
2007 09 28 17 00 262  8.5 10.1  1.33  7.14  4.62 111 1018.3  25.0  28.5  23.9 99.0 99.00
