#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 01 07 10 50 139 11.3 13.1  2.13  7.14  5.14  95 1016.0  23.7  23.7  21.1 99.0 99.00
2008 01 07 11 50 139 11.5 13.5  2.22  6.67  5.21 117 1016.0  23.8  23.7  20.9 99.0 99.00
2008 01 07 12 50 134 10.8 13.1  2.25  6.67  5.25 121 1016.3  23.8  23.7  21.4 99.0 99.00
2008 01 07 13 50 143 10.4 12.6  2.05  6.25  4.98 154 1017.0  23.9  23.7  21.6 99.0 99.00
2008 01 07 14 50 140 11.7 14.0  2.19  6.67  5.12 113 1017.2  24.0  23.7  21.7 99.0 99.00
2008 01 07 15 50 147 13.1 16.5  2.30  6.67  5.17 122 1017.6  24.3  23.7  21.6 99.0 99.00
2008 01 07 16 50 146 11.5 13.3  2.38  6.67  5.25 122 1018.1  24.3  23.8  21.8 99.0 99.00
2008 01 07 17 50 150 10.6 13.1  2.24  6.67  5.19 135 1017.5  24.2  23.8  22.2 99.0 99.00
2008 01 07 18 50 149 10.9 12.7  2.30  6.67  5.27 117 1016.1  24.2  23.8  22.1 99.0 99.00
2008 01 07 19 50 155 10.2 12.2  2.32  6.67  5.35 125 1015.3  24.2  23.9  22.3 99.0 99.00
2008 01 07 20 50 149 10.3 12.1  2.38  7.14  5.50 111 1014.6  24.2  23.9  22.4 99.0 99.00
2008 01 07 21 50 151 10.1 12.1  2.32  7.69  5.41 112 1014.5  24.2  23.9  22.4 99.0 99.00
2008 01 07 22 50 142 10.7 12.7  2.26  7.69  5.51 112 1014.4  24.0  23.8  22.4 99.0 99.00
2008 01 07 23 50 143 10.8 13.2  2.20  7.69  5.44 107 1014.7  23.9  23.7  22.0 99.0 99.00
2008 01 08 00 50 141 10.7 12.9  2.06  7.69  5.19  95 1015.2  23.9  23.7  22.0 99.0 99.00
2008 01 08 01 50 135  9.9 11.5  2.11  7.69  5.24 116 1015.8  23.8  23.7  22.2 99.0 99.00
2008 01 08 02 50 133 11.5 13.5  1.91  7.69  5.10 111 1015.8  23.8  23.8  22.0 99.0 99.00
2008 01 08 03 50 130 12.5 14.3  2.18  7.69  5.40 117 1015.8  23.8  23.8  21.9 99.0 99.00
2008 01 08 04 50 135 11.8 14.3  2.21  7.69  5.31 111 1015.6  23.8  23.8  21.8 99.0 99.00
2008 01 08 05 50 138 11.7 14.4  2.15  7.14  5.15 109 1015.5  23.8  23.8  21.4 99.0 99.00
2008 01 08 06 50 140 13.3 15.2  2.22  7.14  5.19 117 1015.1  23.8  23.7  21.2 99.0 99.00
2008 01 08 07 50 142 13.4 16.2  2.15  7.14  5.08 118 1014.3  23.9  23.7  20.4 99.0 99.00
2008 01 08 08 50 144 13.8 16.1  2.71  7.14  5.44 128 1013.6  23.8  23.7  20.6 99.0 99.00
2008 01 08 09 50 137 12.3 14.7  2.10  7.14  4.96 120 1013.3  23.9  23.7  21.4 99.0 99.00
2008 01 08 10 50 143 11.3 13.2  2.58  7.14  5.32 118 1013.5  23.9  23.7  21.9 99.0 99.00
2008 01 08 11 50 145 12.0 14.0  2.35  6.67  5.17 127 1013.9  23.9  23.8  22.4 99.0 99.00
2008 01 08 12 50 147 11.0 13.8  2.38  7.14  5.33 122 1014.5  23.9  23.8  22.9 99.0 99.00
2008 01 08 13 50 153 11.6 13.9  2.25  7.14  5.36 115 1014.7  24.2  23.9  22.8 99.0 99.00
2008 01 08 14 50 154 11.0 13.1  2.24  7.69  5.11 119 1015.5  24.3  23.8  22.9 99.0 99.00
2008 01 08 15 50 152 10.1 12.3  2.17  7.14  5.17 124 1016.2  24.4  23.8  23.1 99.0 99.00
2008 01 08 16 50 157 10.6 12.8  2.28  7.14  5.27 127 1016.2  24.4  23.9  23.3 99.0 99.00
2008 01 08 17 50 161 10.1 12.6  2.06  7.69  5.15 112 1015.6  24.4  24.0  23.4 99.0 99.00
2008 01 08 18 50 160  9.1 10.6  2.16  7.69  5.42 122 1015.0  24.3  24.1  23.3 99.0 99.00
2008 01 08 19 50 164  9.6 11.3  2.09  7.69  5.64 125 1014.4  24.6  24.1  23.2 99.0 99.00
2008 01 08 20 50 161  9.1 11.1 99.00 99.00 99.00 999 1014.0  24.7  24.0  23.1 99.0 99.00
2008 01 08 21 50 162  8.8 10.5  2.26  8.33  5.79 122 1014.1  24.5  24.0  23.1 99.0 99.00
2008 01 08 22 50 163  7.8  9.3 99.00 99.00 99.00 999 1014.5  24.2  23.8  23.3 99.0 99.00
2008 01 08 23 50 175  3.0  3.7  2.21  7.69  6.17 128 1016.3  24.1  23.8  23.4 99.0 99.00
2008 01 09 00 50 144  3.3  4.3  2.34  8.33  6.27 114 1016.6  24.1  23.8  23.5 99.0 99.00
2008 01 09 01 50 130  5.0  6.1  1.97  7.69  6.18 126 1016.9  24.0  23.8  23.3 99.0 99.00
2008 01 09 02 50 124  5.5  6.4  2.18  7.69  6.42 122 1017.1  24.0  23.8  23.4 99.0 99.00
2008 01 09 03 50 123  5.8  7.3  1.91  7.69  6.17 119 1017.3  23.9  23.8  23.5 99.0 99.00
2008 01 09 04 50 124  7.0  8.0  1.94  7.69  6.15 119 1017.4  23.9  23.8  23.2 99.0 99.00
2008 01 09 05 50 126  6.6  7.5  1.99  7.69  6.13 122 1017.2  23.8  23.7  23.0 99.0 99.00
2008 01 09 06 50 129  6.7  7.4  1.73  7.69  5.92 112 1017.2  23.7  23.6  23.0 99.0 99.00
2008 01 09 07 50 126  5.8  6.9  1.80  7.69  5.91 114 1017.0  23.7  23.6  22.9 99.0 99.00
2008 01 09 08 50 134  6.2  7.1  1.63  7.14  5.85 112 1016.6  23.6  23.6  22.9 99.0 99.00
2008 01 09 09 50 137  7.8  9.0  1.49  7.69  5.59 108 1016.4  23.5  23.5  22.8 99.0 99.00
2008 01 09 10 50 141  6.7  7.8  1.50  7.14  5.32 114 1016.6  23.5  23.5  22.6 99.0 99.00
2008 01 09 11 50 140  5.2  6.1  1.57  7.14  5.77 109 1016.8  23.5  23.5  22.5 99.0 99.00
2008 01 09 12 50 133  4.0  4.7  1.37  7.14  5.71 113 1017.2  23.5  23.4  22.4 99.0 99.00
2008 01 09 13 50 134  5.9  6.7  1.52  7.14  5.86 118 1017.8  23.7  23.4  22.6 99.0 99.00
2008 01 09 14 50 131  5.8  7.2  1.43  6.67  5.71 121 1018.2  23.8  23.4  22.4 99.0 99.00
2008 01 09 15 50 134  6.2  6.9  1.47  7.14  5.69 111 1018.6  23.9  23.6  22.3 99.0 99.00
2008 01 09 16 50 130  6.1  7.1  1.39  7.14  5.61 111 1018.4  23.9  23.8  22.4 99.0 99.00
2008 01 09 17 50 134  6.7  7.7  1.45  7.14  5.60 110 1017.7  23.9  23.9  22.6 99.0 99.00
2008 01 09 18 50 142  7.2  8.3  1.31  7.14  5.54 111 1016.1  23.9  24.1  22.5 99.0 99.00
2008 01 09 19 50 144  8.1  9.8  1.35  6.67  5.34 121 1014.9  24.1  24.2  22.6 99.0 99.00
2008 01 09 20 50 147  7.4  8.9  1.26  6.67  5.22 113 1014.2  24.2  24.2  22.7 99.0 99.00
2008 01 09 21 50 150  6.3  7.3  1.35  7.14  5.26 116 1014.1  24.2  24.2  22.8 99.0 99.00
2008 01 09 22 50 144  5.1  5.8  1.34  7.14  5.50  72 1013.9  24.1  24.2  22.9 99.0 99.00
2008 01 09 23 50 138  6.0  6.7  1.28  6.25  5.46 141 1013.9  23.9  24.2  23.0 99.0 99.00
2008 01 10 00 50 140  5.8  6.8  1.31  6.67  5.42  95 1014.3  23.8  24.2  23.5 99.0 99.00
2008 01 10 01 50 135  6.1  8.0  1.21  6.25  5.15  94 1014.4  23.9  24.2  23.7 99.0 99.00
2008 01 10 02 50 141  6.7  7.7  1.13  7.14  5.19  84 1014.5  24.0  24.2  24.0 99.0 99.00
2008 01 10 03 50 158  8.1  9.3  1.20  6.67  5.09  82 1014.4  24.1  24.1  23.9 99.0 99.00
2008 01 10 04 50 156  9.3 11.2  1.31  7.14  4.85  47 1014.1  24.1  24.1  24.0 99.0 99.00
2008 01 10 05 50 152  9.5 11.1  1.32  6.25  4.79  67 1013.7  23.9  24.1  23.7 99.0 99.00
2008 01 10 06 50 159  9.4 10.8  1.27  6.25  4.68  71 1013.4  23.8  24.0  23.4 99.0 99.00
