#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 05 20 50 348  2.4  3.4  1.60 16.00  8.25 283 1021.5  13.8  14.6 999.0 99.0 99.00
2011 01 05 21 50 343  3.8  4.6  1.65 14.81  8.90 277 1020.8  13.8  14.6 999.0 99.0 99.00
2011 01 05 22 50 342  4.5  5.4  1.60 17.39  8.79 280 1020.6  14.1  14.7 999.0 99.0 99.00
2011 01 05 23 50 334  5.4  6.4  1.59 17.39  8.94 288 1020.3  14.0  14.6 999.0 99.0 99.00
2011 01 06 00 50 320  4.9  5.6  1.52 13.79  9.43 280 1020.1  14.2  14.6 999.0 99.0 99.00
2011 01 06 01 50 332  4.6  5.3  1.50 16.00  9.55 287 1020.3  14.1  14.5 999.0 99.0 99.00
2011 01 06 02 50 340  3.7  4.4  1.35 14.81  8.75 277 1020.8  14.3  14.5 999.0 99.0 99.00
2011 01 06 03 50 328  3.0  3.8  1.40 16.00  9.55 282 1020.9  14.5  14.5 999.0 99.0 99.00
2011 01 06 04 50 309  3.1  3.9  1.42 14.81  9.49 283 1021.1  14.5  14.5 999.0 99.0 99.00
2011 01 06 05 50 300  2.0  2.5  1.32 16.00  9.90 282 1021.1  14.1  14.5 999.0 99.0 99.00
2011 01 06 06 50 343  3.4  4.0  1.38 13.79 10.10 290 1021.4  14.4  14.5 999.0 99.0 99.00
2011 01 06 07 50 343  3.2  3.9  1.34 14.81 10.24 279 1021.1  14.3  14.5 999.0 99.0 99.00
2011 01 06 08 50 356  3.2  3.9  1.46 14.81 10.28 289 1020.7  14.2  14.5 999.0 99.0 99.00
2011 01 06 09 50 357  3.3  3.9  1.42 13.79  9.97 288 1020.7  14.2  14.5 999.0 99.0 99.00
2011 01 06 10 50  20  2.9  3.6  1.41 14.81 10.33 286 1020.2  14.2  14.5 999.0 99.0 99.00
2011 01 06 11 50   9  3.2  3.7  1.34 13.79 10.40 288 1020.1  14.2  14.5 999.0 99.0 99.00
2011 01 06 12 50  19  3.1  3.8  1.45 13.79 10.72 274 1020.2  14.1  14.4 999.0 99.0 99.00
2011 01 06 13 50  35  2.7  3.4  1.43 14.81 10.93 278 1020.1  14.0  14.3 999.0 99.0 99.00
2011 01 06 14 50  46  1.9  2.3  1.58 16.00 11.57 280 1020.6  13.9  14.3 999.0 99.0 99.00
2011 01 06 15 50  41  1.6  2.1  1.38 14.81 11.02 275 1020.7  13.8  14.3 999.0 99.0 99.00
2011 01 06 16 50  50  0.8  1.2  1.43 14.81 11.02 272 1021.5  14.3  14.4 999.0 99.0 99.00
2011 01 06 17 50  44  1.3  1.7  1.45 13.79 11.34 280 1021.7  14.5  14.4 999.0 99.0 99.00
2011 01 06 18 50  68  0.9  1.4  1.55 14.81 11.53 280 1021.4  14.9  14.6 999.0 99.0 99.00
2011 01 06 19 50 112  1.6  2.2  1.42 13.79 11.35 284 1019.9  14.5  14.8 999.0 99.0 99.00
2011 01 06 20 50 181  1.5  2.4  1.33 14.81 11.33 280 1019.4  14.6  15.0 999.0 99.0 99.00
2011 01 06 21 50 191  2.2  2.8  1.30 14.81 11.08 285 1019.0  14.6  15.0 999.0 99.0 99.00
2011 01 06 22 50 251  1.5  1.9  1.39 14.81 11.05 283 1018.7  14.7  15.0 999.0 99.0 99.00
