#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 06 05 08 50 147  2.3  2.8  0.95  5.88  4.72 112 1009.6  28.2  28.4  27.0 99.0 99.00
2010 06 05 09 50 126  4.7  5.4  0.86  6.25  4.53 101 1009.0  28.2  28.4  27.0 99.0 99.00
2010 06 05 10 50 131  7.1  8.1  0.78  5.88  4.29 113 1009.6  28.2  28.3  26.8 99.0 99.00
2010 06 05 11 50 150  5.3  6.2  0.75  5.88  3.97 104 1010.4  28.4  28.3  26.7 99.0 99.00
2010 06 05 12 50 138  5.6  6.2  0.75  5.56  3.98 126 1010.6  28.5  28.3  26.8 99.0 99.00
2010 06 05 13 50 146  3.6  4.1  0.64  5.56  4.00 107 1010.8  28.6  28.4  26.8 99.0 99.00
2010 06 05 14 50 157  4.5  5.1  0.69  5.00  4.09 125 1010.8  28.7  28.5  27.1 99.0 99.00
2010 06 05 15 50 182  4.8  5.5  0.62  5.26  4.08 136 1010.6  29.1  28.6  25.7 99.0 99.00
2010 06 05 16 50 170  5.3  6.3  0.64  5.00  4.00 132 1010.3  29.0  28.9  26.1 99.0 99.00
2010 06 05 17 50 157  7.4  8.6  0.59  4.76  3.82 999 1010.2  29.2  29.0  26.0 99.0 99.00
2010 06 05 18 50 163  5.9  6.8  0.53  5.88  3.62  66 1010.9  29.2  29.1  25.8 99.0 99.00
2010 06 05 19 50 164  6.2  7.3  0.55  4.17  3.48 999 1010.4  29.4  29.1  25.4 99.0 99.00
2010 06 05 20 50 150  7.2  8.6  0.61  4.17  3.48 999 1010.2  29.5  29.1  25.2 99.0 99.00
2010 06 05 21 50 139  8.0  9.1  0.67  3.70  3.40 999 1010.0  29.4  29.2  24.7 99.0 99.00
2010 06 05 22 50 151  7.0  8.1  0.67  4.35  3.56 999 1009.2  29.0  29.1  25.3 99.0 99.00
2010 06 05 23 50 133  8.1  9.9  0.71  4.17  3.62 999 1008.9  29.4  29.0  23.7 99.0 99.00
2010 06 06 00 50 123  8.7  9.7  0.82  4.55  3.64 999 1009.1  28.9  28.9  24.8 99.0 99.00
2010 06 06 01 50 121  8.6 10.0  0.86  4.76  3.69 999 1009.6  28.7  28.8  25.4 99.0 99.00
2010 06 06 02 50 116  8.2  9.4  0.90  4.76  3.82 999 1010.3  28.7  28.7  25.7 99.0 99.00
2010 06 06 03 50 122  7.2  8.5  0.85  5.56  3.85 171 1010.6  28.8  28.7  25.4 99.0 99.00
2010 06 06 04 50 130  7.2  8.3  0.98  5.26  4.15 159 1011.0  28.8  28.6  25.5 99.0 99.00
2010 06 06 05 50 140  7.6  8.6  0.92  5.26  4.05 163 1011.1  28.7  28.5  25.7 99.0 99.00
2010 06 06 06 50 145  7.1  8.0  0.83  4.55  4.02 999 1010.2  28.5  28.6  26.0 99.0 99.00
2010 06 06 07 50 147  5.8  6.9  0.91  5.56  4.12 158 1009.4  28.5  28.5  26.0 99.0 99.00
2010 06 06 08 50 140  6.3  7.2  0.95  5.26  4.17 191 1009.0  28.5  28.5  26.4 99.0 99.00
2010 06 06 09 50 142  5.5  6.5  0.96  5.00  4.27 172 1009.2  28.5  28.5  26.3 99.0 99.00
2010 06 06 10 50 144  4.8  5.6  0.95  5.26  4.31 171 1009.5  28.4  28.5  26.6 99.0 99.00
2010 06 06 11 50 123  6.5  8.4  0.90  5.26  4.25 168 1010.1  28.5  28.5  26.7 99.0 99.00
2010 06 06 12 50 124  6.8  7.7  0.86  5.00  3.94 161 1010.6  28.6  28.5  26.4 99.0 99.00
2010 06 06 13 50 125  5.7  6.5  0.90  4.55  3.92 999 1011.3  28.7  28.5  26.2 99.0 99.00
2010 06 06 14 50 134  7.7  9.0  0.88  5.00  3.88 180 1011.4  28.9  28.6  26.4 99.0 99.00
2010 06 06 15 50 133  7.3  8.3  0.83  4.76  3.76 999 1011.5  29.0  28.7  25.8 99.0 99.00
2010 06 06 16 50 135  7.5  9.0  0.92  4.55  3.73 999 1011.5  29.0  28.8  26.1 99.0 99.00
2010 06 06 17 50 141  7.3  8.6  0.91  4.55  3.69 999 1011.4  29.1  28.9  26.2 99.0 99.00
2010 06 06 18 50 144  6.9  8.3  0.89  4.55  3.62 999 1010.9  29.1  28.9  26.2 99.0 99.00
2010 06 06 19 50 145  7.2  8.0  1.01  4.35  3.86 999 1010.4  29.2  29.0  26.2 99.0 99.00
2010 06 06 20 50 147  7.8  8.8  0.96  4.55  3.78 999 1009.9  29.2  29.0  26.3 99.0 99.00
2010 06 06 21 50 146  7.5  8.5  0.98  4.76  3.82 999 1009.5  29.2  29.0  26.1 99.0 99.00
2010 06 06 22 50 135  6.6  7.6  0.97  5.26  3.97 151 1009.8  29.1  29.0  26.2 99.0 99.00
2010 06 06 23 50 122  6.9  7.9  1.05  5.00  4.14 147 1009.8  29.0  29.0  26.2 99.0 99.00
2010 06 07 00 50 112  6.5  7.6  0.97  5.56  4.21 145 1010.1  28.8  28.9  26.6 99.0 99.00
2010 06 07 01 50 107  7.3  8.3  0.99  5.56  4.18 144 1011.0  28.7  28.8  26.6 99.0 99.00
2010 06 07 02 50 116  7.7  8.8  1.06  5.26  4.14 147 1011.3  28.6  28.8  26.5 99.0 99.00
2010 06 07 03 50 111  8.0  9.2  1.03  5.26  4.09 137 1012.0  28.6  28.7  26.6 99.0 99.00
2010 06 07 04 50 106  6.8  7.8  1.05  5.26  4.07 135 1012.6  28.5  28.7  26.6 99.0 99.00
2010 06 07 05 50  94  6.0  6.7  0.94  5.26  4.31 126 1012.1  28.5  28.7  26.6 99.0 99.00
2010 06 07 06 50 100  7.4  8.8  1.00  6.25  4.34 135 1011.7  28.4  28.6  26.7 99.0 99.00
2010 06 07 07 50 105  8.8 10.1  1.12  5.88  4.27 130 1011.1  28.3  28.6  26.3 99.0 99.00
2010 06 07 08 50 106  9.3 10.9  1.21  6.25  4.21 128 1010.7  28.3  28.6  26.0 99.0 99.00
2010 06 07 09 50 107  8.3  9.5  1.17  6.25  4.10 125 1010.6  28.3  28.6  25.9 99.0 99.00
2010 06 07 10 50 105  7.2  8.0  1.18  6.25  4.27 142 1011.0  28.4  28.5  26.2 99.0 99.00
2010 06 07 11 50 111  7.9  9.5  1.16  5.88  4.24 126 1011.2  28.5  28.5  26.4 99.0 99.00
2010 06 07 12 50 121  8.2  9.8  1.15  5.56  4.11 115 1011.6  28.6  28.6  26.3 99.0 99.00
2010 06 07 13 50 127  7.2  8.0  1.14  5.26  4.14 123 1012.2  28.8  28.6  26.4 99.0 99.00
2010 06 07 14 50 143  6.4  7.5  1.02  4.17  3.98 999 1012.7  29.0  28.7  26.3 99.0 99.00
2010 06 07 15 50 146  5.6  6.4  1.08  5.00  4.24 110 1013.1  29.2  28.8  26.4 99.0 99.00
2010 06 07 16 50 159  6.1  7.0  0.91  5.26  4.01 128 1013.4  29.6  29.0  25.7 99.0 99.00
2010 06 07 17 50 154  5.1  6.1  0.94  5.00  4.06 112 1013.4  29.5  29.2  25.4 99.0 99.00
2010 06 07 18 50 141  4.2  4.8  0.94  5.26  4.23 104 1013.2  29.4  29.3  25.9 99.0 99.00
2010 06 07 19 50 138  5.1  5.7  0.94  5.00  4.12 123 1012.8  29.4  29.5  25.9 99.0 99.00
2010 06 07 20 50 122  5.1  5.7  0.92  4.76  4.24 999 1012.2  29.3  29.5  25.4 99.0 99.00
